RECORDID,FIRSTNAME,LASTNAME,ADDRESS,CITY,POSTALCODEZIP,COUNTRY,GENDER,AGE,INCOMECODE,INCOMERANGE,INCOME,OCCUPATION,EDUCATION,RESIDENCE,FAMILYTYPE,SEGMENTATION,VISITS,TEMP_LATLONCODE,LAT,LONG,HubName,HubDist
1047,Tom,Schauffele,,TORONTO,,Canada,Female,32,3,"100,000 - 129,999",113700,Manager,Bachelor,Owner,Singles/Couples,Middle of the Road,75,772,43.640158,-79.354327,"24",3.27168069993052
1048,Scottie,Eckroat,,TORONTO,,Canada,Male,19,4,"130,000 - 169,999",144679,Sr. Manager,Masters,Owner,Family,Established Success,7,483,43.744356,-79.57013,"7",6.72252670820226
1049,Patrick,Hughes,,TORONTO,,Canada,Male,28,3,"100,000 - 129,999",124899,Manager,Bachelor,Owner,Singles/Couples,Middle of the Road,11,397,43.756247,-79.340959,"37",2.29696566488689
1050,Matt,Koepka,,TORONTO,,Canada,Male,19,1,"40,000 - 69,999",65144,Administration,College,Rent,Singles,Young Up and Comers,144,360,43.713767,-79.480894,"16",1.97389702088477
1051,Hideki,McIlroy,,TORONTO,,Canada,Female,56,3,"100,000 - 129,999",127002,Manager,Bachelor,Owner,Singles/Couples,Middle of the Road,5,42,43.757285,-79.399141,"51",1.38293234757448
1052,Min Woo,Straka,,TORONTO,,Canada,Female,35,1,"40,000 - 69,999",58271,Administration,College,Rent,Singles,Young Up and Comers,141,389,43.672883,-79.507944,"30",1.64275356380886
1053,Cameron,Schauffele,,TORONTO,,Canada,Male,32,3,"100,000 - 129,999",116695,Manager,Bachelor,Owner,Singles/Couples,Middle of the Road,53,518,43.667978,-79.298211,"2",1.08208060138868
1054,Akshay,Finau,,TORONTO,,Canada,Male,34,3,"100,000 - 129,999",100982,Manager,Bachelor,Owner,Singles/Couples,Middle of the Road,54,903,43.731538,-79.538567,"7",3.8662057544708
1055,Tyrrell,Theegala,,TORONTO,,Canada,Male,24,4,"130,000 - 169,999",159502,Sr. Manager,Masters,Owner,Family,Established Success,9,269,43.648749,-79.503425,"30",1.43389165954114
1056,Matt,Zalatoris,,TORONTO,,Canada,Female,40,3,"100,000 - 129,999",117896,Manager,Bachelor,Owner,Singles/Couples,Middle of the Road,112,762,43.66981,-79.327391,"24",0.718501919511614
1057,Justin,Oosthuizen,,TORONTO,,Canada,Female,26,3,"100,000 - 129,999",104105,Manager,Bachelor,Owner,Singles/Couples,Middle of the Road,110,548,43.789666,-79.3222,"44",2.10527994406954
1058,Max,Smith,,TORONTO,,Canada,Male,44,4,"130,000 - 169,999",159473,Sr. Manager,Masters,Owner,Family,Established Success,127,848,43.791887,-79.308864,"46",1.5819087819961
1059,Tiger,Noren,,TORONTO,,Canada,Male,53,2,"70,000 - 99,999 ",84078,Support,Bachelor,Rent,Singles/Couples,City Goals and Dreams,1,1035,43.696358,-79.598996,"32",4.98001823090759
1060,Emiliano,McIlroy,,TORONTO,,Canada,Male,41,5,"160,000 - 189,999",187053,Executive,Doctorate,Owner,Family,City Affluence,111,309,43.785269,-79.339997,"44",2.29964052428228
1061,Viktor,Finau,,TORONTO,,Canada,Female,38,3,"100,000 - 129,999",127731,Manager,Bachelor,Owner,Singles/Couples,Middle of the Road,85,843,43.716171,-79.459314,"16",2.19461395033336
1062,Wyndham,Spieth,,TORONTO,,Canada,Male,36,4,"130,000 - 169,999",156028,Sr. Manager,Masters,Owner,Family,Established Success,105,1011,43.792165,-79.272189,"46",2.12852509113364
1063,Jon,Clark,,TORONTO,,Canada,Male,27,3,"100,000 - 129,999",105236,Manager,Bachelor,Owner,Singles/Couples,Middle of the Road,99,22,43.738041,-79.2715,"41",3.17138964304241
1064,Tiger,Mickelson,,TORONTO,,Canada,Male,29,2,"70,000 - 99,999 ",77362,Support,Bachelor,Rent,Singles/Couples,City Goals and Dreams,7,358,43.653662,-79.502278,"30",1.13983838823335
1065,Shane,Im,,TORONTO,,Canada,Female,37,2,"70,000 - 99,999 ",76605,Support,Bachelor,Rent,Singles/Couples,City Goals and Dreams,58,1084,43.754033,-79.438668,"53",0.537878215635059
1066,Mackenzie,Bezuidenhout,,TORONTO,,Canada,Female,44,2,"70,000 - 99,999 ",93234,Support,Bachelor,Rent,Singles/Couples,City Goals and Dreams,18,1176,43.594167,-79.513928,"31",1.18356923844063
1067,Sungjae,Fitzpatrick,,TORONTO,,Canada,Female,35,4,"130,000 - 169,999",135886,Sr. Manager,Masters,Owner,Family,Established Success,20,630,43.729838,-79.289339,"41",3.76657362772046
1068,Denny,Harman,,TORONTO,,Canada,Male,41,2,"70,000 - 99,999 ",73499,Support,Bachelor,Rent,Singles/Couples,City Goals and Dreams,72,1111,43.743922,-79.207453,"43",0.785290054636222
1069,J.T.,Oosthuizen,,TORONTO,,Canada,Female,21,2,"70,000 - 99,999 ",74656,Support,Bachelor,Rent,Singles/Couples,City Goals and Dreams,91,943,43.690621,-79.459674,"48",0.941709255102355
1070,Abraham,Bhatia,,TORONTO,,Canada,Female,44,2,"70,000 - 99,999 ",70108,Support,Bachelor,Rent,Singles/Couples,City Goals and Dreams,126,499,43.759699,-79.264161,"41",2.02241072523416
1071,Joaquin,Hatton,,TORONTO,,Canada,Female,54,2,"70,000 - 99,999 ",95818,Support,Bachelor,Rent,Singles/Couples,City Goals and Dreams,77,757,43.646111,-79.379092,"13",3.20712406216173
1072,Matt,Bhatia,,TORONTO,,Canada,Male,55,2,"70,000 - 99,999 ",84647,Support,Bachelor,Rent,Singles/Couples,City Goals and Dreams,60,799,43.784201,-79.425905,"54",2.92089190495354
1073,Austin,Eckroat,,TORONTO,,Canada,Female,28,5,"160,000 - 189,999",162041,Executive,Doctorate,Owner,Family,City Affluence,22,309,43.785269,-79.339997,"44",2.29964052428228
1074,Aaron,Eckroat,,TORONTO,,Canada,Male,50,3,"100,000 - 129,999",120789,Manager,Bachelor,Owner,Singles/Couples,Middle of the Road,23,969,43.825654,-79.205616,"57",4.98986667701934
1075,Corey,Morikawa,,TORONTO,,Canada,Female,23,1,"40,000 - 69,999",63134,Administration,College,Rent,Singles,Young Up and Comers,45,1022,43.786358,-79.38589,"50",2.22218588560133
1076,Brian,Kim,,TORONTO,,Canada,Female,56,1,"40,000 - 69,999",54067,Administration,College,Rent,Singles,Young Up and Comers,16,384,43.755653,-79.295041,"41",1.03500137529149
1077,Wyndham,Smith,,TORONTO,,Canada,Female,31,1,"40,000 - 69,999",62158,Administration,College,Rent,Singles,Young Up and Comers,22,239,43.689758,-79.311479,"2",1.57366419968689
1078,Alex,Grillo,,TORONTO,,Canada,Female,31,1,"40,000 - 69,999",45873,Administration,College,Rent,Singles,Young Up and Comers,31,422,43.80406,-79.302026,"46",2.51595558512891
1079,Christiaan,Ancer,,TORONTO,,Canada,Male,47,2,"70,000 - 99,999 ",73378,Support,Bachelor,Rent,Singles/Couples,City Goals and Dreams,76,816,43.709317,-79.538081,"7",2.73233347018978
1080,Brooks,Bhatia,,TORONTO,,Canada,Female,53,2,"70,000 - 99,999 ",76777,Support,Bachelor,Rent,Singles/Couples,City Goals and Dreams,99,48,43.717537,-79.421169,"14",1.29670014768765
1081,Alex,Homa,,TORONTO,,Canada,Female,51,1,"40,000 - 69,999",54953,Administration,College,Rent,Singles,Young Up and Comers,71,744,43.69746,-79.368258,"21",0.713299332379454
1082,Adam,Niemann,,TORONTO,,Canada,Male,56,5,"160,000 - 189,999",162113,Executive,Doctorate,Owner,Family,City Affluence,9,828,43.694098,-79.304709,"2",1.88203009647962
1083,Rory,Cantlay,,TORONTO,,Canada,Male,22,5,"160,000 - 189,999",181000,Executive,Doctorate,Owner,Family,City Affluence,6,406,43.775661,-79.141817,"43",5.61039081802195
1084,Jon,Hatton,,TORONTO,,Canada,Female,32,5,"160,000 - 189,999",162437,Executive,Doctorate,Owner,Family,City Affluence,142,674,43.73584,-79.243012,"45",2.03989914605994
1085,Max,Scott,,TORONTO,,Canada,Male,28,1,"40,000 - 69,999",42114,Administration,College,Rent,Singles,Young Up and Comers,36,467,43.739597,-79.413202,"22",1.01339719969453
1086,Bryson,Lowry,,TORONTO,,Canada,Female,23,1,"40,000 - 69,999",48046,Administration,College,Rent,Singles,Young Up and Comers,142,370,43.734576,-79.316019,"36",1.96834413194907
1087,Will,Smith,,TORONTO,,Canada,Female,21,1,"40,000 - 69,999",66359,Administration,College,Rent,Singles,Young Up and Comers,23,937,43.764288,-79.203083,"43",2.08320252509458
1088,Louis,Noren,,TORONTO,,Canada,Female,25,5,"160,000 - 189,999",183046,Executive,Doctorate,Owner,Family,City Affluence,107,109,43.730643,-79.27267,"56",3.65240728761594
1089,Austin,Hatton,,TORONTO,,Canada,Female,58,4,"130,000 - 169,999",139436,Sr. Manager,Masters,Owner,Family,Established Success,116,419,43.721867,-79.561173,"7",4.86471462729204
1090,Sungjae,Niemann,,TORONTO,,Canada,Female,18,4,"130,000 - 169,999",158634,Sr. Manager,Masters,Owner,Family,Established Success,53,1021,43.686354,-79.405394,"5",0.393174769924454
1091,Mackenzie,Bezuidenhout,,TORONTO,,Canada,Female,29,1,"40,000 - 69,999",42887,Administration,College,Rent,Singles,Young Up and Comers,136,724,43.704851,-79.316667,"2",3.27753653336334
1092,Si Woo,Kim,,TORONTO,,Canada,Female,26,2,"70,000 - 99,999 ",97641,Support,Bachelor,Rent,Singles/Couples,City Goals and Dreams,50,1193,43.744742,-79.434332,"39",1.05319033273832
1093,Wyndham,Hadwin,,TORONTO,,Canada,Female,37,2,"70,000 - 99,999 ",82124,Support,Bachelor,Rent,Singles/Couples,City Goals and Dreams,147,308,43.643017,-79.536346,"30",2.49472210291686
1094,Collin,Im,,TORONTO,,Canada,Male,24,2,"70,000 - 99,999 ",87529,Support,Bachelor,Rent,Singles/Couples,City Goals and Dreams,143,363,43.628408,-79.488045,"29",1.99512428433372
1095,Abraham,Matsuyama,,TORONTO,,Canada,Female,52,5,"160,000 - 189,999",177434,Executive,Doctorate,Owner,Family,City Affluence,11,360,43.713767,-79.480894,"16",1.97389702088477
1096,Jason,Aberg,,TORONTO,,Canada,Female,32,5,"160,000 - 189,999",179664,Executive,Doctorate,Owner,Family,City Affluence,116,524,43.783878,-79.35088,"44",2.710505218203
1097,Tony,Kim,,TORONTO,,Canada,Male,47,4,"130,000 - 169,999",149699,Sr. Manager,Masters,Owner,Family,Established Success,140,1064,43.743088,-79.632367,"32",10.7735582883696
1098,Bryson,Im,,TORONTO,,Canada,Female,26,3,"100,000 - 129,999",122984,Manager,Bachelor,Owner,Singles/Couples,Middle of the Road,141,972,43.688884,-79.293591,"2",1.47248451568847
1099,Phil,Spieth,,TORONTO,,Canada,Male,35,3,"100,000 - 129,999",109648,Manager,Bachelor,Owner,Singles/Couples,Middle of the Road,53,1059,43.638921,-79.525476,"30",2.3884808422971
1100,Matt,Spieth,,TORONTO,,Canada,Male,42,4,"130,000 - 169,999",135574,Sr. Manager,Masters,Owner,Family,Established Success,26,177,43.71277,-79.418907,"14",0.886256707762357
1101,Will,Finau,,TORONTO,,Canada,Male,23,1,"40,000 - 69,999",42833,Administration,College,Rent,Singles,Young Up and Comers,46,686,43.814752,-79.195015,"57",4.66783851927071
1102,Ludvig,Spieth,,TORONTO,,Canada,Male,53,3,"100,000 - 129,999",104364,Manager,Bachelor,Owner,Singles/Couples,Middle of the Road,35,976,43.67938,-79.494291,"30",2.79914351060246
1103,Louis,Zalatoris,,TORONTO,,Canada,Female,28,1,"40,000 - 69,999",58117,Administration,College,Rent,Singles,Young Up and Comers,60,55,43.741123,-79.400294,"22",0.899917290415227
1104,Joaquin,Im,,TORONTO,,Canada,Female,42,5,"160,000 - 189,999",183151,Executive,Doctorate,Owner,Family,City Affluence,109,379,43.701669,-79.247191,"56",0.568192988510397
1105,Xander,Kim,,TORONTO,,Canada,Female,35,5,"160,000 - 189,999",175361,Executive,Doctorate,Owner,Family,City Affluence,29,95,43.843684,-79.207796,"57",6.67667566478328
1106,Sahith,Woods,,TORONTO,,Canada,Male,21,4,"130,000 - 169,999",147592,Sr. Manager,Masters,Owner,Family,Established Success,83,267,43.599643,-79.552986,"28",3.42579224382556
1107,Bryson,Lowry,,TORONTO,,Canada,Male,57,1,"40,000 - 69,999",54447,Administration,College,Rent,Singles,Young Up and Comers,46,902,43.728152,-79.35955,"37",1.26008284380535
1108,Scottie,Spieth,,TORONTO,,Canada,Female,52,5,"160,000 - 189,999",176091,Executive,Doctorate,Owner,Family,City Affluence,53,1011,43.792165,-79.272189,"46",2.12852509113364
1109,Adam,Rai,,TORONTO,,Canada,Female,54,2,"70,000 - 99,999 ",82117,Support,Bachelor,Rent,Singles/Couples,City Goals and Dreams,46,28,43.732157,-79.602174,"32",8.91517196974251
1110,Tommy,Harman,,TORONTO,,Canada,Female,52,3,"100,000 - 129,999",107625,Manager,Bachelor,Owner,Singles/Couples,Middle of the Road,53,935,43.676588,-79.460565,"48",2.20788835698234
1111,Sepp,Fitzpatrick,,TORONTO,,Canada,Female,31,4,"130,000 - 169,999",138525,Sr. Manager,Masters,Owner,Family,Established Success,112,906,43.659826,-79.590039,"32",0.973744041169354
1112,Alex,MacIntyre,,TORONTO,,Canada,Female,21,3,"100,000 - 129,999",117073,Manager,Bachelor,Owner,Singles/Couples,Middle of the Road,29,392,43.661061,-79.334244,"24",0.458565815986634
1113,Cameron,Schauffele,,TORONTO,,Canada,Female,25,3,"100,000 - 129,999",122057,Manager,Bachelor,Owner,Singles/Couples,Middle of the Road,72,632,43.810838,-79.298194,"46",3.21069073423658
1114,Christiaan,Hatton,,TORONTO,,Canada,Female,29,1,"40,000 - 69,999",44751,Administration,College,Rent,Singles,Young Up and Comers,100,1162,43.614096,-79.536672,"28",2.85156249979111
1115,Tom,Eckroat,,TORONTO,,Canada,Male,50,4,"130,000 - 169,999",138138,Sr. Manager,Masters,Owner,Family,Established Success,103,990,43.649603,-79.352772,"24",2.42139813543676
1116,Christiaan,Noren,,TORONTO,,Canada,Female,56,1,"40,000 - 69,999",45898,Administration,College,Rent,Singles,Young Up and Comers,28,989,43.698825,-79.283708,"40",1.88798846202872
1117,Min Woo,Bezuidenhout,,TORONTO,,Canada,Female,57,1,"40,000 - 69,999",60214,Administration,College,Rent,Singles,Young Up and Comers,140,41,43.72214,-79.35003,"35",1.46910496009485
1118,Austin,Rahm,,TORONTO,,Canada,Male,36,2,"70,000 - 99,999 ",91374,Support,Bachelor,Rent,Singles/Couples,City Goals and Dreams,16,580,43.647828,-79.541797,"30",2.52446038858127
1119,Tony,Schauffele,,TORONTO,,Canada,Male,35,4,"130,000 - 169,999",135323,Sr. Manager,Masters,Owner,Family,Established Success,69,261,43.768679,-79.411705,"50",2.24272076012241
1120,Scottie,Straka,,TORONTO,,Canada,Female,32,2,"70,000 - 99,999 ",75452,Support,Bachelor,Rent,Singles/Couples,City Goals and Dreams,15,46,43.705542,-79.48342,"16",1.38674392181089
1121,Christiaan,Finau,,TORONTO,,Canada,Male,44,3,"100,000 - 129,999",119728,Manager,Bachelor,Owner,Singles/Couples,Middle of the Road,84,220,43.681599,-79.304637,"2",0.518081311658642
1122,Brian,Mickelson,,TORONTO,,Canada,Female,48,5,"160,000 - 189,999",162905,Executive,Doctorate,Owner,Family,City Affluence,71,441,43.842443,-79.177094,"57",7.86457152737421
1123,Cameron,Conners,,TORONTO,,Canada,Female,44,2,"70,000 - 99,999 ",73955,Support,Bachelor,Rent,Singles/Couples,City Goals and Dreams,103,431,43.799744,-79.217627,"57",2.20984533097832
1124,Scottie,Aberg,,TORONTO,,Canada,Female,52,1,"40,000 - 69,999",52181,Administration,College,Rent,Singles,Young Up and Comers,56,569,43.833893,-79.204408,"57",5.82027767912277
1125,Sungjae,Young,,TORONTO,,Canada,Female,35,4,"130,000 - 169,999",143774,Sr. Manager,Masters,Owner,Family,Established Success,97,124,43.835676,-79.238946,"59",5.26025841632703
1126,Ludvig,Young,,TORONTO,,Canada,Male,56,4,"130,000 - 169,999",135954,Sr. Manager,Masters,Owner,Family,Established Success,68,574,43.716217,-79.586694,"32",7.00529148328843
1127,Corey,Lowry,,TORONTO,,Canada,Male,46,5,"160,000 - 189,999",175219,Executive,Doctorate,Owner,Family,City Affluence,7,563,43.752314,-79.203024,"43",0.816830277033694
1128,Austin,Niemann,,TORONTO,,Canada,Male,50,4,"130,000 - 169,999",155582,Sr. Manager,Masters,Owner,Family,Established Success,56,671,43.668468,-79.560706,"32",2.41261876627821
1129,Will,Poston,,TORONTO,,Canada,Female,55,4,"130,000 - 169,999",155289,Sr. Manager,Masters,Owner,Family,Established Success,88,757,43.646111,-79.379092,"13",3.20712406216173
1130,Min Woo,Harman,,TORONTO,,Canada,Female,37,2,"70,000 - 99,999 ",98462,Support,Bachelor,Rent,Singles/Couples,City Goals and Dreams,55,916,43.679914,-79.556188,"32",3.62264055200433
1131,Max,Koepka,,TORONTO,,Canada,Male,22,3,"100,000 - 129,999",102081,Manager,Bachelor,Owner,Singles/Couples,Middle of the Road,147,143,43.704456,-79.378465,"26",0.916245163348641
1132,Will,Kim,,TORONTO,,Canada,Female,20,2,"70,000 - 99,999 ",76043,Support,Bachelor,Rent,Singles/Couples,City Goals and Dreams,121,212,43.783957,-79.44591,"54",1.73527816287469
1133,Tony,McCarthy,,TORONTO,,Canada,Female,28,3,"100,000 - 129,999",123772,Manager,Bachelor,Owner,Singles/Couples,Middle of the Road,104,37,43.774341,-79.183172,"43",3.38157414578929
1134,Phil,Noren,,TORONTO,,Canada,Male,37,5,"160,000 - 189,999",176618,Executive,Doctorate,Owner,Family,City Affluence,102,1058,43.751816,-79.364816,"51",1.54322901622365
1135,Ludvig,Koepka,,TORONTO,,Canada,Male,52,1,"40,000 - 69,999",51974,Administration,College,Rent,Singles,Young Up and Comers,89,155,43.707422,-79.327498,"36",3.20668136522113
1136,Tyrrell,Cantlay,,TORONTO,,Canada,Male,19,4,"130,000 - 169,999",155641,Sr. Manager,Masters,Owner,Family,Established Success,95,428,43.719855,-79.372787,"21",2.02141269035184
1137,Viktor,Theegala,,TORONTO,,Canada,Male,29,1,"40,000 - 69,999",55742,Administration,College,Rent,Singles,Young Up and Comers,8,772,43.640158,-79.354327,"24",3.27168069993052
1138,Adam,Scheffler,,TORONTO,,Canada,Male,45,5,"160,000 - 189,999",187247,Executive,Doctorate,Owner,Family,City Affluence,106,87,43.649074,-79.471826,"49",0.39784559878628
1139,J.T.,Schauffele,,TORONTO,,Canada,Male,42,2,"70,000 - 99,999 ",79009,Support,Bachelor,Rent,Singles/Couples,City Goals and Dreams,30,227,43.778352,-79.281484,"46",1.13696734834349
1140,Scottie,Young,,TORONTO,,Canada,Male,53,5,"160,000 - 189,999",186418,Executive,Doctorate,Owner,Family,City Affluence,52,644,43.768027,-79.253725,"59",2.50794613710223
1141,Jordan,Morikawa,,TORONTO,,Canada,Male,27,5,"160,000 - 189,999",166545,Executive,Doctorate,Owner,Family,City Affluence,17,159,43.76383,-79.207062,"42",1.74861134432775
1142,Mackenzie,Finau,,TORONTO,,Canada,Female,29,3,"100,000 - 129,999",107991,Manager,Bachelor,Owner,Singles/Couples,Middle of the Road,56,301,43.655572,-79.373568,"13",2.37802282101378
1143,Aaron,Fleetwood,,TORONTO,,Canada,Male,48,1,"40,000 - 69,999",61506,Administration,College,Rent,Singles,Young Up and Comers,5,1121,43.777938,-79.202699,"42",3.12560167216254
1144,Ludvig,Niemann,,TORONTO,,Canada,Female,38,2,"70,000 - 99,999 ",86150,Support,Bachelor,Rent,Singles/Couples,City Goals and Dreams,127,134,43.76171,-79.209037,"42",1.48732155632797
1145,Tommy,Homa,,TORONTO,,Canada,Male,51,4,"130,000 - 169,999",155879,Sr. Manager,Masters,Owner,Family,Established Success,147,288,43.804007,-79.148001,"43",7.6129264197919
1146,Patrick,Hovland,,TORONTO,,Canada,Male,52,2,"70,000 - 99,999 ",75562,Support,Bachelor,Rent,Singles/Couples,City Goals and Dreams,99,899,43.787156,-79.279536,"46",1.34217942614246
1147,Sungjae,Niemann,,TORONTO,,Canada,Male,34,4,"130,000 - 169,999",159667,Sr. Manager,Masters,Owner,Family,Established Success,132,881,43.751363,-79.299157,"41",1.6141742228427
1148,Sepp,Oosthuizen,,TORONTO,,Canada,Male,53,2,"70,000 - 99,999 ",77708,Support,Bachelor,Rent,Singles/Couples,City Goals and Dreams,39,366,43.734345,-79.435501,"39",0.218672653267768
1149,Will,Ancer,,TORONTO,,Canada,Female,46,4,"130,000 - 169,999",147704,Sr. Manager,Masters,Owner,Family,Established Success,22,490,43.768502,-79.207363,"42",2.07164495633996
1150,Aaron,Scott,,TORONTO,,Canada,Female,22,1,"40,000 - 69,999",65412,Administration,College,Rent,Singles,Young Up and Comers,129,757,43.646111,-79.379092,"13",3.20712406216173
1151,BIG,BIRD,,TORONTO,,Canada,Male,51,5,"160,000 - 189,999",173428,Executive,Doctorate,Owner,Family,City Affluence,129,825,43.789657,-79.290174,"46",0.918273011364278
1152,WINNIE,WINNIE,,TORONTO,,Canada,Female,28,5,"160,000 - 189,999",171460,Executive,Doctorate,Owner,Family,City Affluence,129,14,43.700815,-79.565236,"32",5.45522726911153
1153,KIMBERLY,FREEMAN,,TORONTO,,Canada,Female,18,4,"130,000 - 169,999",145708,Sr. Manager,Masters,Owner,Family,Established Success,129,208,43.702354,-79.283773,"40",2.15814068996607
1154,LINDA,MORENO,,TORONTO,,Canada,Female,52,1,"40,000 - 69,999",67974,Administration,College,Rent,Singles,Young Up and Comers,129,985,43.699765,-79.380401,"26",0.534647253049725
1155,MICHELLE,NGUYEN,,TORONTO,,Canada,Female,23,1,"40,000 - 69,999",51183,Administration,College,Rent,Singles,Young Up and Comers,129,1080,43.794935,-79.292778,"46",1.43896882112698
1156,FRANCES,SANDERS,,TORONTO,,Canada,Female,18,2,"70,000 - 99,999 ",89652,Support,Bachelor,Rent,Singles/Couples,City Goals and Dreams,129,391,43.756678,-79.507543,"34",1.85978625959202
1157,ARDIE,SAVEA,,TORONTO,,Canada,Male,41,5,"160,000 - 189,999",180182,Executive,Doctorate,Owner,Family,City Affluence,129,490,43.768502,-79.207363,"42",2.07164495633996
1158,ROY,TUCKER,,TORONTO,,Canada,Male,43,3,"100,000 - 129,999",102913,Manager,Bachelor,Owner,Singles/Couples,Middle of the Road,129,545,43.647652,-79.41165,"27",1.98257331054115
1159,THEO,THEO,,TORONTO,,Canada,Male,28,5,"160,000 - 189,999",187386,Executive,Doctorate,Owner,Family,City Affluence,129,1087,43.80037,-79.184354,"43",6.15318211051294
